,GEOID,zone,spatial_unit,area,perc
206,510030111001015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
207,510030114003142,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
208,510030111001053,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
209,510030111001050,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
210,510030114003131,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
211,510030104011099,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
212,510790301012054,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
213,510790301021022,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
214,510790301021029,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
215,510790301022005,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
216,510790301012034,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
217,510790302002045,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
218,510790301024016,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
219,511259502002087,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
220,511259501002010,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
221,511259503001059,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
222,511259503003069,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
223,511259503003105,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.012647,38.710171099752074
224,511259503003015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
225,511259503003021,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
226,511259503004203,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
227,511259503004016,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
228,511259503004024,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.054455,12.6323432526979
229,511259503004021,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.043014,15.01932672465266
230,511259503004015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
231,511259501001107,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
232,511259501001073,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
233,511259501001067,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
234,511259503001154,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
235,511259501001063,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
236,511259501003050,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.00585,8.619927504199453
237,511259501003049,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.008812,14.30844672490501
238,511259501002139,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
239,511259501003000,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
240,511259501004044,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
241,511259501004103,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
242,511259503001132,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
243,511259501002126,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
244,511259503002068,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
245,511259501002128,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
246,511259503002057,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
247,511259501003051,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
248,511259501002173,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
249,511259501001089,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
