YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202003,146603,881151,1,0,"N","DUNCANVILLE",32.65,-96.9,3239000,9654000
202003,146603,881154,1,.91,"SW","EASTERLY",31.11,-96.39,316600,9623400
202003,146615,881242,1,2.88,"E","SHAW",33.6,-90.77,3336000,9046200
202003,146615,881246,1,2.99,"NNW","DUCK HILL",33.67,-89.74,3340200,8944400
202003,146615,881248,1,0,"N","MONTPELIER",33.72,-88.95,3343200,8857000
202003,146620,881267,1,0,"N","COUNTRY HOMES",47.73,-117.48,4743800,11728800
202003,146620,881270,1,.83,"SSE","DIAMOND LAKE",48.12,-117.17,487200,11710200
202003,146629,881294,1,0,"N","STATION ROBN4",40.66,-74.07,4039600,744200
202003,146629,881295,1,0,"N","BREEZY POINT WXFLOW",40.55,-73.93,4033000,7355800
202003,146629,881296,1,0,"N","STATION SDHN4",40.47,-74.01,4028200,74600
202003,146629,881297,1,0,"N","BAYVILLE WXFLOW",40.9,-73.63,4054000,7337800
202003,146629,881298,1,0,"N","LARCHMONT HARBOR WXFLOW",40.92,-73.73,4055200,7343800
202003,146629,881301,1,0,"N","EATONS NECK WXFLOW",40.95,-73.4,4057000,7324000
202003,146629,881305,1,0,"N","LIGHTHOUSE POINT WXFLOW",41.25,-72.9,4115000,7254000
202003,146629,881306,1,0,"N","FISHER ISLAND WXFLOW",41.25,-72.03,4115000,721800
202003,146640,881405,1,1.8,"NNW","TAMPICO",48.3234,-106.8371,4819404,10650226
202003,146640,881405,2,2.47,"NE","TAMPICO",48.323,-106.7789,4819380,10646734
202003,146640,881405,3,2.79,"ESE","TAMPICO",48.2877,-106.7623,4817262,10645738
202003,146640,881405,4,2.82,"SSE","TAMPICO",48.262,-106.7974,4815720,10647844
202003,146640,881405,5,1.16,"SW","TAMPICO",48.2891,-106.8392,4817346,10650352
202003,146640,881405,6,1.91,"NW","TAMPICO",48.3188,-106.8505,4819128,10651030
202002,144530,879044,1,0,"N","BELLE MINA",34.65,-86.88,3439000,8652800
202002,144530,879044,2,.09,"E","BELLE MINA",34.6502,-86.8784,3439012,8652704
202002,144530,879044,3,.3,"SSE","BELLE MINA",34.6459,-86.8781,3438754,8652686
202002,144530,879044,4,.24,"S","BELLE MINA",34.6465,-86.8808,3438790,8652848
202002,144530,879200,1,3.25,"N","GROVE OAK",34.4768,-86.0563,3428608,863378
202002,144530,879200,2,3.17,"N","GROVE OAK",34.4758,-86.053,3428548,863180
202002,144530,879200,3,3.15,"N","GROVE OAK",34.4753,-86.0551,3428518,863306
202002,144530,879200,4,3.19,"N","GROVE OAK",34.4757,-86.0575,3428542,863450
202002,144531,879029,1,.69,"S","PLEASANT HILL",35.29,-86.32,3517400,8619200
202002,144531,879029,2,.61,"ENE","COUNTY LINE",35.3219,-86.3595,3519314,8621570
202002,144531,879029,3,3.56,"W","LYNCHBURG",35.2724,-86.4425,3516344,8626550
202002,144531,879029,4,1.48,"ESE","LOIS",35.2248,-86.3445,3513488,8620670
202002,144548,867836,1,.58,"W","MARTIN",33.07,-81.48,334200,8128800
202002,144548,867839,1,1.16,"W","ISLE OF PALMS",32.78,-79.79,3246800,7947400
202002,144548,867840,1,.58,"E","SULLIVANS IS",32.77,-79.82,3246200,7949200
202002,144548,867841,1,1.55,"SW","FOLLY BEACH",32.6547,-79.9395,3239282,7956370
202002,144549,867849,1,.69,"N","PERKINS",32.91,-81.95,3254600,8157000
202002,144549,867851,1,1.16,"W","MILLEN",32.8,-81.95,3248000,8157000
202002,144549,867852,1,7.26,"ENE","PERKINS",32.93,-81.83,3255800,8149800
202002,144550,867933,1,4.93,"SE","FRIPP ISLAND",32.28,-80.41,3216800,8024600
202002,144550,868012,1,2.15,"SSW","TYBEE ISLAND",31.98,-80.85,3158800,8051000
202002,144550,868013,1,0,"N","GRAYS REEF BUOY (41008)",31.4,-80.87,3124000,8052200
202002,144550,868015,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202002,144550,868016,1,.9,"SE","ISLE OF PALMS",32.78,-79.78,3246800,7946800
202002,144550,868398,1,1.18,"WSW","FOLLY BEACH",32.6528,-79.9384,3239168,7956304
202002,144550,868399,1,.58,"E","SULLIVANS ISLAND",32.76,-79.82,3245600,7949200
202002,144550,868400,1,9.39,"E","ISLE OF PALMS",32.81,-79.63,3248600,7937800
202002,144560,867883,1,2.03,"SW","HOLLYHILL",36.6499,-84.3467,3638994,8420802
202002,144560,868064,4,.74,"NE","VIPER",37.1882,-83.1414,3711292,838484
202002,144560,868064,5,.54,"NW","JEFF",37.2046,-83.138,3712276,838280
202002,144560,868064,6,.58,"WNW","JEFF",37.2043,-83.139,3712258,838340
202002,144560,868065,1,1.99,"SW","HOLLYHILL",36.6513,-84.3474,3639078,8420844
202002,144560,868065,2,2.03,"SW","HOLLYHILL",36.6511,-84.3481,3639066,8420886
202002,144560,868065,3,2.02,"SW","HOLLYHILL",36.6515,-84.3482,3639090,8420892
202002,144560,868065,4,1.99,"SW","HOLLYHILL",36.6517,-84.3476,3639102,8420856
202002,144560,868067,1,.96,"S","MOUSIE",37.4061,-82.8805,3724366,8252830
202002,144560,868067,2,.32,"WNW","CARRIE",37.3317,-83.0355,3719902,832130
202002,144560,868067,3,.09,"W","CARRIE",37.3298,-83.0317,3719788,831902
202002,144560,868067,4,1.1,"S","MOUSIE",37.4043,-82.8766,3724258,8252596
202002,144560,868069,1,.79,"W","JARVIS",36.9302,-83.9143,3655812,8354858
202002,144560,868069,2,1.05,"SW","BAUGHMAN",36.8611,-83.7953,3651666,8347718
202002,144560,868069,3,1.7,"SE","BIMBLE",36.8501,-83.8019,3651006,8348114
202002,144560,868069,4,1.12,"NNW","BAILEYS SWITCH",36.9158,-83.925,3654948,8355500
202002,144560,868073,1,1.3,"WNW","HEIDRICK",36.89,-83.89,3653400,8353400
202002,144560,868073,2,.69,"N","JARVIS",36.94,-83.9,3656400,8354000
202002,144560,868073,3,.75,"N","JARVIS",36.9408,-83.8989,3656448,8353934
202002,144560,868073,4,.66,"NE","FLAT LICK",36.8376,-83.7629,3650256,8345774
202002,144560,868073,5,0,"N","FLAT LICK",36.83,-83.77,3649800,8346200
202002,144560,868073,6,0,"N","BARBOURVILLE",36.87,-83.88,3652200,8352800
202002,144560,868080,1,78.13,"S","YALE",36.924,-83.3685,3655440,8322110
202002,144560,868080,2,78.06,"S","YALE",36.9252,-83.3669,3655512,8322014
202002,144560,868084,1,0,"N","SAND HILL",36.97,-83,3658200,8300
202002,144560,868084,2,.69,"S","KILDAV",36.84,-83.2,3650400,8312000
202002,144560,868084,3,1.36,"SSW","KENTENIA",36.7811,-83.4064,3646866,8324384
202002,144560,868084,4,.81,"SSW","COLDIRON",36.8088,-83.4544,3648528,8327264
202002,144560,868084,5,.92,"NNW","RIO VISTA",36.8629,-83.3538,3651774,8321228
202002,144560,868084,6,.88,"NW","GATUN",36.88,-83.31,3652800,8318600
202002,144560,868084,7,1.03,"NNE","DILLON",36.9129,-83.2105,3654774,8312630
202002,144560,868084,8,.53,"WNW","SAND HILL",36.9717,-83.0093,3658302,83558
202002,144560,868099,1,1.18,"S","DRYHILL",37.203,-83.3677,3712180,8322062
202002,144560,868099,2,2.02,"ESE","SIZEROCK",37.2074,-83.4469,3712444,8326814
202002,144560,868099,3,2.17,"N","WARBRANCH",36.9814,-83.4491,3658884,8326946
202002,144560,868099,4,1.3,"NNE","LEWIS CREEK",36.9983,-83.2944,3659898,8317664
202002,144560,868099,5,.44,"SSE","HYDEN",37.1645,-83.3659,379870,8321954
202002,144693,868859,2,3.66,"NNE","STONEWALL",32.3264,-93.7898,3219584,9347388
202002,144693,868859,3,3.7,"NNE","STONEWALL",32.3261,-93.788,3219566,9347280
202002,144693,868859,4,3.65,"NNE","STONEWALL",32.3254,-93.788,3219524,9347280
202002,144693,868859,5,3.57,"NNE","STONEWALL",32.3256,-93.7913,3219536,9347478
202002,144693,868859,6,3.73,"NNE","STONEWALL",32.3287,-93.7927,3219722,9347562
202002,144693,868860,1,2.28,"NNW","NINE FORKS",32.6079,-93.221,3236474,9313260
202002,144693,868860,2,2.23,"NNW","NINE FORKS",32.6079,-93.2193,3236474,9313158
202002,144693,868860,3,2.21,"NNW","NINE FORKS",32.6076,-93.2191,3236456,9313146
202002,144693,868860,4,2.26,"NNW","NINE FORKS",32.6075,-93.2211,3236450,9313266
202002,144693,868861,1,1.37,"SW","CANBEAL",32.8077,-92.3685,3248462,9222110
202002,144693,868861,2,.16,"N","CANBEAL",32.8223,-92.3499,3249338,9220994
202002,144693,868861,3,.12,"ENE","CANBEAL",32.8209,-92.3483,3249254,9220898
202002,144693,868861,4,1.36,"SW","CANBEAL",32.8072,-92.3679,3248432,9222074
202002,144693,868862,1,.63,"N","FARMERVILLE",32.779,-92.4019,3246740,9224114
202002,144693,868862,2,.26,"NNW","FARMERVILLE",32.7735,-92.4019,3246410,9224114
202002,144693,868862,3,.26,"NNW","FARMERVILLE",32.7735,-92.4015,3246410,9224090
202002,144693,868862,4,.63,"N","FARMERVILLE",32.7791,-92.4015,3246746,9224090
202002,144693,868863,1,1.01,"NNE","FARMERVILLE",32.7832,-92.3925,3246992,9223550
202002,144693,868863,2,.2,"NNE","FARMERVILLE",32.7725,-92.3983,3246350,9223898
202002,144693,868863,3,.21,"NE","FARMERVILLE",32.7722,-92.3974,3246332,9223844
202002,144693,868863,4,1.07,"NNE","FARMERVILLE",32.7835,-92.391,3247010,9223460
202002,144700,868894,1,1.59,"WSW","FREMONT ARPT",41.4392,-96.5572,4126352,9633432
202002,144700,868894,2,1.41,"SSE","FREMONT ARPT",41.4317,-96.5182,4125902,9631092
202002,144700,868894,3,2.25,"SSW","FREMONT",41.4181,-96.5088,4125086,9630528
202002,144700,868894,4,2.93,"SSE","FREMONT",41.4088,-96.4867,4124528,9629202
202002,144700,868894,5,3.6,"S","FREMONT",41.3983,-96.4915,4123898,9629490
202002,144700,868894,6,2.21,"S","FREMONT ARPT",41.418,-96.531,4125080,9631860
202002,144708,868955,1,2.71,"ENE","GALILEE",32.2842,-95.3868,3217052,9523208
202002,144708,868955,2,2.67,"ENE","GALILEE",32.2827,-95.3867,3216962,9523202
202002,144708,868955,3,2.7,"ENE","GALILEE",32.2827,-95.3862,3216962,9523172
202002,144708,868955,4,2.74,"ENE","GALILEE",32.2842,-95.3862,3217052,9523172
202002,144708,868959,1,1.89,"NNW","WHITEHOUSE",32.2532,-95.2372,3215192,9514232
202002,144708,868959,2,1.58,"NW","WHITEHOUSE",32.2482,-95.2364,3214892,9514184
202002,144708,868959,3,1.56,"NW","WHITEHOUSE",32.2488,-95.2349,3214928,9514094
202002,144708,868959,4,1.86,"NNW","WHITEHOUSE",32.2531,-95.2364,3215186,9514184
202002,144708,868962,1,1.2,"W","RICE",32.2801,-95.3206,3216806,9519236
202002,144708,868962,2,1.21,"W","RICE",32.2795,-95.3206,3216770,9519236
202002,144708,868962,3,.68,"W","RICE",32.2795,-95.3117,3216770,9518702
202002,144708,868962,4,.68,"W","RICE",32.2802,-95.3117,3216812,9518702
202002,144708,868964,1,4.96,"N","JUDSON",32.6508,-94.7639,3239048,9445834
202002,144708,868964,2,4.86,"N","JUDSON",32.6493,-94.7643,3238958,9445858
202002,144708,868964,3,4.61,"N","JUDSON",32.6464,-94.7572,3238784,9445432
202002,144708,868964,4,4.75,"N","JUDSON",32.6486,-94.7567,3238916,9445402
202002,144708,868967,1,1.56,"NE","SPRING HILL",32.5861,-94.7811,3235166,9446866
202002,145043,873980,2,.74,"WNW","DANVILLE",36.5955,-79.4014,3635730,7924084
202002,145043,873980,3,.68,"ESE","DANVILLE",36.5867,-79.3784,3635202,7922704
202002,145043,873980,4,1.63,"SE","DANVILLE",36.5715,-79.3717,3634290,7922302
202002,145043,873980,5,1.97,"SSW","DANVILLE",36.5638,-79.4042,3633828,7924252
202002,145043,874110,1,1.71,"S","BARKSDALE",36.5954,-79.1719,3635724,7910314
202002,145043,874110,2,2,"SSE","BARKSDALE",36.5931,-79.1567,3635586,799402
202002,145043,874110,3,1.6,"SW","NEWS FERRY",36.6607,-79.0461,3639642,792766
202002,145043,874110,4,1.94,"WSW","NEWS FERRY",36.6645,-79.0592,3639870,793552
202002,145043,874110,5,.33,"E","PACES",36.6493,-79.0942,3638958,795652
202002,145043,874112,1,2.07,"WSW","SOUTH BOSTON",36.6865,-78.9333,3641190,7855998
202002,145043,874112,2,2.02,"NE","RIVERDALE",36.7011,-78.8546,3642066,7851276
202002,145043,874112,3,1.88,"ENE","RIVERDALE",36.6919,-78.8495,3641514,7850970
202002,145043,874112,4,2.08,"SW","SOUTH BOSTON",36.6826,-78.9307,3640956,7855842
202002,145043,874137,1,.28,"E","NARROWS",37.3295,-80.815,3719770,8048900
202002,145043,874137,2,.46,"ESE","NARROWS",37.3265,-80.8129,3719590,8048774
202002,145043,874137,3,1.63,"SSE","SHUMATE",37.2984,-80.8582,3717904,8051492
202002,145043,874137,4,1.27,"SSE","SHUMATE",37.3023,-80.8642,3718138,8051852
202002,145043,874137,5,1.25,"ESE","SHUMATE",37.3152,-80.8481,3718912,8050886
202002,145043,874148,1,1.36,"WNW","ALLISONIA",36.9341,-80.7542,3656046,8045252
202002,145043,874148,2,1.17,"W","ALLISONIA",36.9323,-80.7511,3655938,8045066
202002,145043,874148,3,.72,"NNW","ALLISONIA",36.9395,-80.7355,3656370,8044130
202002,145043,874148,4,.93,"S","HIWASSEE",36.9566,-80.7179,3657396,8043074
202002,145043,874148,5,.82,"S","HIWASSEE",36.9582,-80.7215,3657492,8043290
202002,145043,874159,1,1.95,"WNW","RADFORD",37.1284,-80.5938,377704,8035628
202002,145043,874159,2,1.71,"WNW","RADFORD",37.1258,-80.5902,377548,8035412
202002,145043,874159,3,1.69,"N","RADFORD",37.1442,-80.5556,378652,8033336
202002,145043,874159,4,1.88,"N","RADFORD",37.1472,-80.5588,378832,8033528
202002,145043,874159,5,1.58,"NNW","RADFORD",37.1405,-80.5729,378430,8034374
202002,145043,874170,1,1.04,"WNW","SOUTH BOSTON",36.7065,-78.917,3642390,7855020
202002,145043,874170,2,1.16,"WNW","SOUTH BOSTON",36.705,-78.9199,3642300,7855194
202002,145043,874170,3,.68,"SSW","SOUTH BOSTON",36.6917,-78.9064,3641502,7854384
202002,145043,874170,4,.44,"SSW","SOUTH BOSTON",36.6942,-78.9031,3641652,7854186
202002,145043,874306,1,1.74,"SSW","ALLISON GAP",36.8776,-81.7843,3652656,8147058
202002,145043,874306,2,.94,"SW","ST CLAIR BOTTOM",36.7389,-81.6399,3644334,8138394
202002,145043,874306,3,4.53,"NE","CAMP",36.8228,-81.218,3649368,8113080
202002,145043,874306,4,5.07,"ENE","MARION WYTHEVILLE AR",36.9383,-81.2718,3656298,8116308
202002,145243,874811,1,0,"N","CAPE HENRY",36.92,-76,3655200,7600
202002,145243,874828,1,0,"N","RUDEE INLET",36.83,-75.97,3649800,7558200
202002,145244,874817,1,1.79,"ESE","DOMINION TERMINAL ASSOCIATES WLON (DOMV2)",36.95,-76.4,3657000,7624000
202002,145244,874821,1,5.55,"S","WILLOUGHBY DEGAUSSING STATION WLON (WDSV2)",36.9,-76.33,3654000,7619800
202002,145245,874835,1,17.98,"NNE","CURRITUCK",36.7,-75.93,3642000,7555800
202002,145250,874746,1,2.15,"SSE","OAKWILLOW",36.35,-76.94,3621000,7656400
202002,145250,874748,1,0,"N","WINTON",36.4,-76.93,3624000,7655800
202002,145250,874749,1,1.49,"SSW","MT GALLOWS",36.4,-76.96,3624000,7657600
202002,145250,874751,1,3.45,"S","MURFREESBORO",36.4,-77.1,3624000,776000
202002,145250,874752,1,.69,"N","WILLEYTON",36.51,-76.73,3630600,7643800
202002,145250,874755,1,1.31,"WSW","EASON XRDS",36.44,-76.72,3626400,7643200
202002,145250,874756,1,1.49,"NNW","WIGGINS XRDS",36.52,-76.64,3631200,7638400
202002,145250,874757,1,2.62,"ENE","EASON XRDS",36.47,-76.66,3628200,7639600
202002,145250,874758,1,1.49,"SSW","HOLLY GROVE",36.48,-76.59,3628800,7635400
202002,145250,874764,1,1.67,"E","EURE",36.4298,-76.82,3625788,7649200
202002,145250,874764,2,.87,"N","ELEANORS XRDS",36.4425,-76.7685,3626550,7646110
202002,145252,874781,1,148.81,"E","SAGO",36.7,-76.95,3642000,7657000
202002,145252,874784,1,2.15,"NNW","PORTSMOUTH",36.85,-76.34,3651000,7620400
202002,145252,874786,1,0,"N","GREENWICH",36.83,-76.2,3649800,7612000
202002,145252,874788,1,.88,"NW","KEMPSVILLE",36.84,-76.11,3650400,766600
202002,145252,874790,1,2.32,"ESE","PORTSMOUTH",36.81,-76.29,3648600,7617400
202002,145313,872337,1,3.4,"SSE","SMYTHE",37.9588,-87.4458,3757528,8726748
202002,145313,872337,2,4.34,"SSE","SMYTHE",37.9417,-87.4503,3756502,8727018
202002,145313,872337,3,3.75,"S","SMYTHE",37.9458,-87.4756,3756748,8728536
202002,145313,872337,4,2.8,"SSE","SMYTHE",37.9619,-87.4624,3757714,8727744
202002,145314,872338,1,.69,"S","MURRAY",36.61,-88.32,3636600,8819200
202002,145314,872338,2,1.9,"E","MURRAY",36.6208,-88.2858,3637248,8817148
202002,145314,872338,3,2.39,"ESE","MURRAY",36.6061,-88.2806,3636366,8816836
202002,145314,872338,4,1.42,"SSE","MURRAY",36.6015,-88.309,3636090,8818540
202002,145314,872339,1,2.76,"N","CADIZ",36.91,-87.82,3654600,8749200
202002,145314,872339,2,3.19,"WSW","WALLONIA",36.9343,-87.8243,3656058,8749458
202002,145314,872339,3,3.77,"NNW","CADIZ",36.9166,-87.8554,3654996,8751324
202002,145314,872339,4,3.04,"NNW","CADIZ",36.9097,-87.8439,3654582,8750634
202002,145314,872609,1,1.26,"NNE","GRAPEVINE",37.3164,-87.47,3718984,8728200
202002,145314,872609,2,.98,"NNW","GRAPEVINE",37.3137,-87.4846,3718822,8729076
202002,145314,872609,3,.84,"E","MADISONVILLE",37.3288,-87.4847,3719728,8729082
202002,145314,872609,4,1.31,"W","EAST DIAMOND",37.3285,-87.4738,3719710,8728428
202002,145316,872340,1,0,"W","HEATH",37.08,-88.8,374800,8848000
202002,145316,872340,2,0,"W","PADUCAH",37.08,-88.63,374800,8837800
202002,145316,872340,3,0,"W","REIDLAND",37.02,-88.53,371200,8831800
202002,145316,872340,4,0,"W","LONE OAK",37.03,-88.67,371800,8840200
202002,145320,872362,1,.59,"E","SINGER",30.65,-93.41,3039000,9324600
202002,145320,872363,1,.59,"W","DE RIDDER",30.85,-93.29,3051000,9317400
202002,145320,872364,1,2.74,"WNW","CRAVENS",30.99,-93.06,3059400,933600
202002,145320,872365,1,.69,"S","LEESVILLE",31.14,-93.27,318400,9316200
202002,145320,872366,1,.91,"SE","LACAMP",31.16,-92.92,319600,9255200
202002,145320,872367,1,.69,"N","SIEPER",31.23,-92.82,3113800,9249200
202002,145320,872368,1,.91,"SW","ZIMMERMAN",31.41,-92.73,3124600,9243800
202002,145321,872369,1,1.95,"WSW","THURSTON",37.7883,-87.0625,3747298,873750
202002,145321,872369,2,1.16,"NW","OWENSBORO",37.7824,-87.1345,3746944,878070
202002,145321,872369,3,.87,"WNW","OWENSBORO",37.7742,-87.1351,3746452,878106
202002,145321,872369,4,2.17,"N","DOYLE",37.7813,-87.0664,3746878,873984
202002,145321,872370,1,0,"N","ALZEY",37.87,-87.82,3752200,8749200
202002,145321,872370,2,0,"N","BASKETT",37.87,-87.47,3752200,8728200
202002,145321,872370,3,1.61,"N","ZION",37.8431,-87.4754,3750586,8728524
202002,145321,872370,4,1.48,"WNW","OHIORIVER ORDINANCE",37.8093,-87.6443,3748558,8738658
202002,145321,872370,5,2.63,"SSE","ALZEY",37.8351,-87.8009,3750106,8748054
202002,145321,872371,1,1.12,"SSE","DE KOVEN",37.5565,-88.0587,3733390,883522
202002,145321,872371,2,3.28,"WNW","DE KOVEN",37.5817,-88.1281,3734902,887686
202002,145321,872371,3,.65,"ESE","BLACKBURN",37.6972,-88.1087,3741832,886522
202002,145321,872371,4,4.6,"WNW","UNIONTOWN",37.7844,-88.0122,3747064,88732
202002,145321,872371,5,2.38,"NE","UNIONTOWN",37.7943,-87.8991,3747658,8753946
202002,145321,872372,1,0,"N","TOLU",37.43,-88.25,3725800,8815000
202002,145321,872372,2,1.87,"WSW","FORDS FERRY",37.4607,-88.112,3727642,886720
202002,145321,872372,3,2.55,"ENE","CASAD",37.4667,-88.1285,3728002,887710
202002,145321,872372,4,1.64,"NNE","TOLU",37.4501,-88.2342,3727006,8814052
202002,145321,872373,1,0,"N","BAYOU",37.23,-88.48,3713800,8828800
202002,145321,872373,2,.98,"WSW","SMITHLAND",37.1241,-88.4161,377446,8824966
202002,145321,872373,3,.21,"E","SMITHLAND",37.1295,-88.3962,377770,8823772
202002,145321,872373,4,.57,"E","BIRDSVILLE",37.2202,-88.4396,3713212,8826376
202002,145321,872374,1,0,"N","RAGLAND",37.17,-88.9,3710200,8854000
202002,145321,872374,2,1.54,"ESE","PADUCAH",37.0717,-88.6041,374302,8836246
202002,145321,872374,3,2.42,"N","TYLER",37.0849,-88.5756,375094,8834536
202002,145321,872374,4,2.54,"N","ROSSINGTON",37.1867,-88.8319,3711202,8849914
202002,145321,872375,1,2.34,"N","OGDEN",37.2137,-88.9452,3712822,8856712
202002,145321,872375,2,3.27,"WNW","MONKEYS EYEBROW",37.1919,-89.0376,3711514,892256
202002,145321,872375,3,1.75,"NE","HOLLOWAY",37.09,-89.1304,375400,897824
202002,145321,872375,4,.59,"N","OSCAR",37.1385,-89.0298,378310,891788
202002,145322,872376,1,0,"N","PARADISE",37.27,-86.98,3716200,8658800
202002,145322,872376,2,.48,"WSW","PARADISE",37.2668,-86.9877,3716008,8659262
202002,145322,872376,3,1.44,"SE","MARTWICK",37.3156,-87.0012,3718936,8772
202002,145322,872376,4,1.83,"ESE","MARTWICK",37.3219,-86.9883,3719314,8659298
202002,145322,872377,1,0,"N","CALHOUN",37.53,-87.27,3731800,8716200
202002,145322,872377,2,1.45,"E","CALHOUN",37.532,-87.2437,3731920,8714622
202002,145322,872377,3,1.21,"ENE","CALHOUN",37.5343,-87.2487,3732058,8714922
202002,145322,872377,4,.74,"NE","CALHOUN",37.536,-87.2589,3732160,8715534
202002,145322,872377,5,.3,"NNE","CALHOUN",37.5338,-87.2673,3732028,8716038
202002,145323,872378,1,1.73,"S","NEW MADRID",36.5753,-89.5352,3634518,8932112
202002,145323,872378,2,4.02,"SSW","BAYOUVILLE",36.596,-89.397,3635760,8923820
202002,145323,872378,3,8.04,"ENE","LINDA",36.4807,-89.4266,3628842,8925596
202002,145323,872378,4,5.35,"NE","LINDA",36.4657,-89.4722,3627942,8928332
202002,145324,872379,1,0,"N","CAIRO",37,-89.18,3700,8910800
202003,145165,871851,3,1.78,"ESE","JASTRO",35.3696,-119.0412,3522176,1192472
202003,145165,871851,4,1.66,"ESE","JASTRO",35.3698,-119.0432,3522188,1192592
202003,145165,871852,1,.86,"NE","OIL JCT",35.4088,-119.0391,3524528,1192346
202003,145165,871852,2,.89,"NE","OIL JCT",35.4087,-119.0385,3524522,1192310
202003,145165,871852,3,.87,"NE","OIL JCT",35.4085,-119.0385,3524510,1192310
202003,145165,871852,4,.85,"NE","OIL JCT",35.4085,-119.0391,3524510,1192346
202003,145165,871853,1,0,"N","FRAZIER PARK",34.82,-118.95,3449200,11857000
202003,145179,871752,1,2.07,"N","CREEKMORE",36.65,-84.35,3639000,8421000
202003,145179,871753,1,.55,"W","STEARNS",36.7,-84.48,3642000,8428800
202003,145179,871754,1,.55,"W","REVELO",36.68,-84.48,3640800,8428800
202003,145179,871759,1,.89,"NE","SMITH TOWN",36.71,-84.49,3642600,8429400
202003,145179,871763,1,2.77,"E","MARSHES SIDING",36.73,-84.42,3643800,8425200
202003,145179,871765,1,.55,"W","MARSHES SIDING",36.73,-84.48,3643800,8428800
202003,145179,871766,1,.69,"N","MARSHES SIDING",36.74,-84.47,3644400,8428200
202003,145179,871767,1,.7,"ENE","WHITLEY CITY",36.7232,-84.458,3643392,8427480
202003,145179,871767,2,.76,"E","MARSHES SIDING",36.7305,-84.4562,3643830,8427372
202003,145179,871768,1,0,"N","MARSHES SIDING",36.73,-84.47,3643800,8428200
202003,145179,871769,1,2.07,"N","CREEKMORE",36.65,-84.35,3639000,8421000
202003,145179,872116,1,.29,"ESE","DOTSON",37.6491,-82.8648,3738946,8251888
202003,145179,872116,2,.29,"E","DOTSON",37.6496,-82.8648,3738976,8251888
202003,145179,872116,3,.33,"E","DOTSON",37.6497,-82.864,3738982,8251840
202003,145179,872116,4,.33,"E","DOTSON",37.6491,-82.8641,3738946,8251846
202003,145179,872117,1,1.71,"ESE","BONANZA",37.6914,-82.8406,3741484,8250436
202003,145179,872117,2,1.74,"ESE","BONANZA",37.6904,-82.8406,3741424,8250436
202003,145179,872117,3,1.87,"ESE","BONANZA",37.6901,-82.8381,3741406,8250286
202003,145179,872117,4,1.89,"ESE","BONANZA",37.6909,-82.8374,3741454,8250244
