"BlockCode","Blkgr","tract","resproviders","bb253_num","bb253_per","bbmin_dl","bbmax_dl","bbmin_up","bbmax_up","avgMaxAdDown","avgMaxAdUp"
"510010903003041","510010903003","51001090300",4,3,75,2,2000,1.3,2000,515.5,501.825
"510010903003042","510010903003","51001090300",4,2,50,2,35,0.768,3,16.25,2.017
"510010903003043","510010903003","51001090300",4,2,50,2,35,0.768,3,16.25,2.017
"510010903003044","510010903003","51001090300",4,2,50,2,35,0.768,3,16.75,2.017
"510010903003045","510010903003","51001090300",4,2,50,2,35,0.768,3,16.25,2.017
"510010903003046","510010903003","51001090300",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010903003047","510010903003","51001090300",4,2,50,2,35,0.768,3,16.75,2.017
"510010903003048","510010903003","51001090300",1,1,100,35,35,3,3,35,3
"510010903003049","510010903003","51001090300",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010903003050","510010903003","51001090300",1,1,100,35,35,3,3,35,3
"510010903003051","510010903003","51001090300",4,2,50,2,35,0.768,3,16.25,2.017
"510010903003052","510010903003","51001090300",1,1,100,35,35,3,3,35,3
"510010903003053","510010903003","51001090300",1,1,100,35,35,3,3,35,3
"510010903003054","510010903003","51001090300",1,1,100,35,35,3,3,35,3
"510010903003055","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003056","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,500.833333333333,340.511333333333
"510010903003057","510010903003","51001090300",6,4,66.7,2,2000,1,2000,502,340.55
"510010903003058","510010903003","51001090300",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010903003059","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003060","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,500.833333333333,340.511333333333
"510010903003061","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003062","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,500.833333333333,340.511333333333
"510010903003063","510010903003","51001090300",4,3,75,2,2000,1.3,2000,515.5,501.825
"510010903003064","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003065","510010903003","51001090300",5,3,60,2,2000,0.768,2000,413.4,401.6136
"510010903003066","510010903003","51001090300",5,3,60,2,2000,0.768,2000,413.4,401.6136
"510010903003067","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003068","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,349.5,336.344666666667
"510010903003069","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003070","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.571428571429,293.295428571429
"510010903003071","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003072","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003073","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003074","510010903003","51001090300",6,5,83.3,2,2000,1.3,2000,505.333333333333,342.05
"510010903003075","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.571428571429,293.295428571429
"510010903003076","510010903003","51001090300",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010903003077","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003078","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003079","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003080","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.571428571429,293.295428571429
"510010903003081","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003082","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003083","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003084","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003085","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003086","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003087","510010903003","51001090300",6,5,83.3,2,2000,1.3,2000,505.333333333333,342.05
"510010903003088","510010903003","51001090300",6,5,83.3,2,2000,1.3,2000,505.333333333333,342.05
"510010903003089","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.571428571429,293.295428571429
"510010903003090","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003091","510010903003","51001090300",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010903003092","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003093","510010903003","51001090300",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010903003094","510010903003","51001090300",5,3,60,2,940,1,35,203.4,8.66
"510010903003095","510010903003","51001090300",6,4,66.7,2,2000,1,2000,502,340.55
"510010903003096","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003097","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003098","510010903003","51001090300",4,3,75,2,940,1.3,35,250.5,10.575
"510010903003099","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003100","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003101","510010903003","51001090300",7,5,71.4,2,2000,1,2000,434.571428571429,293.328571428571
"510010903003102","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003103","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003104","510010903003","51001090300",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010903003105","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010903003106","510010903003","51001090300",5,3,60,2,2000,0.768,2000,413.4,401.6136
"510010903003107","510010903003","51001090300",6,4,66.7,2,2000,0.768,2000,500.833333333333,340.511333333333
"510010904001000","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001001","510010904001","51001090400",5,3,60,2,35,0.768,3,18,2.2136
"510010904001002","510010904001","51001090400",7,5,71.4,2,2000,0.768,2000,433.428571428571,292.295428571429
"510010904001003","510010904001","51001090400",6,5,83.3,2,2000,1.3,2000,504.5,340.883333333333
"510010904001004","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001005","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001006","510010904001","51001090400",7,5,71.4,2,2000,0.768,2000,433.428571428571,292.295428571429
"510010904001007","510010904001","51001090400",6,5,83.3,2,2000,1.3,2000,504.5,340.883333333333
"510010904001008","510010904001","51001090400",6,4,66.7,1.5,2000,0.384,2000,500.583333333333,340.447333333333
"510010904001009","510010904001","51001090400",8,6,75,2,2000,1,2000,384,257.0375
"510010904001010","510010904001","51001090400",4,2,50,2,35,0.768,3,16.75,2.017
"510010904001011","510010904001","51001090400",6,5,83.3,2,2000,1.3,2000,505.333333333333,342.05
"510010904001012","510010904001","51001090400",4,3,75,2,2000,1.3,2000,515.5,501.825
"510010904001013","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001014","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001015","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001016","510010904001","51001090400",7,5,71.4,2,2000,0.768,2000,433.428571428571,292.295428571429
"510010904001017","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001018","510010904001","51001090400",6,5,83.3,2,2000,1.3,2000,505.333333333333,342.05
"510010904001019","510010904001","51001090400",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010904001020","510010904001","51001090400",6,5,83.3,2,2000,1.3,2000,505.333333333333,342.05
"510010904001021","510010904001","51001090400",7,5,71.4,1.5,2000,0.384,2000,433.357142857143,293.240571428571
"510010904001022","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,500.833333333333,340.511333333333
"510010904001023","510010904001","51001090400",6,5,83.3,2,2000,1.3,2000,504.5,340.883333333333
"510010904001024","510010904001","51001090400",4,3,75,2,2000,1.3,2000,515.5,501.825
"510010904001025","510010904001","51001090400",4,3,75,2,2000,1.3,2000,515.5,501.825
"510010904001026","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001027","510010904001","51001090400",4,3,75,2,2000,1.3,2000,515.5,501.825
"510010904001028","510010904001","51001090400",7,5,71.4,1.5,2000,0.384,2000,432.642857142857,292.240571428571
"510010904001029","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001030","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001031","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001032","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001033","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001034","510010904001","51001090400",4,2,50,2,35,0.768,3,16.75,2.017
"510010904001035","510010904001","51001090400",4,2,50,2,35,0.768,3,16.75,2.017
"510010904001036","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001037","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001038","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001039","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001040","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,500.833333333333,340.511333333333
"510010904001041","510010904001","51001090400",7,5,71.4,2,2000,1,2000,433.857142857143,292.328571428571
"510010904001042","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001043","510010904001","51001090400",5,4,80,2,2000,1.3,2000,417.4,402.06
"510010904001044","510010904001","51001090400",5,3,60,2,940,0.768,35,201.4,8.6136
"510010904001045","510010904001","51001090400",5,4,80,2,940,1.3,35,205.4,9.06
"510010904001046","510010904001","51001090400",4,3,75,2,940,1.3,35,250.5,10.575
"510010904001047","510010904001","51001090400",7,5,71.4,2,2000,1,2000,433.857142857143,292.328571428571
"510010904001048","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001049","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001050","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001051","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001052","510010904001","51001090400",4,3,75,2,2000,1.3,2000,515.5,501.825
"510010904001053","510010904001","51001090400",5,3,60,2,2000,0.768,2000,413.4,401.6136
"510010904001054","510010904001","51001090400",4,3,75,2,35,1.3,10,23,4.325
"510010904001055","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001056","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001057","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001058","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001059","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001060","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,500.833333333333,340.511333333333
"510010904001061","510010904001","51001090400",7,5,71.4,2,2000,0.768,2000,433.571428571429,293.295428571429
"510010904001062","510010904001","51001090400",7,5,71.4,2,2000,1,2000,435.285714285714,293.328571428571
"510010904001063","510010904001","51001090400",4,3,75,2,940,1.3,35,250.5,10.575
"510010904001064","510010904001","51001090400",4,3,75,2,940,1.3,35,250.5,10.575
"510010904001065","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001066","510010904001","51001090400",4,3,75,2,35,1.3,10,23,4.325
"510010904001067","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001068","510010904001","51001090400",4,3,75,2,2000,1.3,2000,515.5,501.825
"510010904001069","510010904001","51001090400",6,4,66.7,2,2000,1,2000,502,340.55
"510010904001070","510010904001","51001090400",6,4,66.7,2,2000,0.768,2000,501.166666666667,340.511333333333
"510010904001071","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001072","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001073","510010904001","51001090400",5,3,60,2,35,0.768,3,18,2.2136
"510010904001074","510010904001","51001090400",6,5,83.3,2,2000,1.3,2000,504.5,340.883333333333
"510010904001075","510010904001","51001090400",6,5,83.3,2,2000,1.3,2000,504.5,340.883333333333
"510010904001076","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001077","510010904001","51001090400",4,3,75,2,35,1.3,3,21.75,2.575
"510010904001078","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001079","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001080","510010904001","51001090400",4,3,75,2,35,1.3,3,21.75,2.575
"510010904001081","510010904001","51001090400",4,3,75,2,35,1.3,3,21.75,2.575
"510010904001082","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001083","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001084","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001085","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001086","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001087","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001088","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001089","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001090","510010904001","51001090400",4,3,75,2,35,1.3,3,21.75,2.575
"510010904001091","510010904001","51001090400",4,3,75,2,35,1.3,3,21.75,2.575
"510010904001092","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001093","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001094","510010904001","51001090400",5,4,80,2,2000,1.3,2000,600.4,408.46
"510010904001095","510010904001","51001090400",7,5,71.4,2,2000,0.768,2000,433.142857142857,292.295428571429
"510010904001096","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001097","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001098","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001099","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001100","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001101","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001102","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001103","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001104","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001105","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001106","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001107","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001108","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001109","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001110","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001111","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001112","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001113","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001114","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001115","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001116","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001117","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010904001118","510010904001","51001090400",1,1,100,35,35,3,3,35,3
"510010904001119","510010904001","51001090400",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
